"numID","posiSelf","posiOther","dEvSelf","dEvOther","aEvSelf","aEvOther","alphaPrec","genLR","repLR","wp0","wAttr","mem","lps","LL","LP","AIC","BIC","eaS1neg","eaS1pos","eaSneg","eaSneu","eaSpos","eaO1neg","eaO1pos","eaOneg","eaOneu","eaOpos","midS1neg","midS1pos","midSneg","midSneu","midSpos","midO1neg","midO1pos","midOneg","midOneu","midOpos","ltS1neg","ltS1pos","ltSneg","ltSneu","ltSpos","ltO1neg","ltO1pos","ltOneg","ltOneu","ltOpos"
20230710144949304.000000,2.597991,0.405465,-3.080000,-3.080000,2.521746,2.521746,0.200000,-1.557780,0.600000,0.200000,6.000000,3.085068,-1.147714,-216.883020,-210.458043,453.780747,466.212448,5.333333,4.285714,NaN,NaN,5.000000,2.857143,5.000000,NaN,NaN,4.904762,1.888889,5.027778,NaN,NaN,5.555556,2.444444,4.666667,NaN,NaN,3.666667,1.857143,5.000000,NaN,NaN,5.095238,1.523810,5.238095,NaN,NaN,3.761905
20230710144952200.000000,-0.055905,-0.583857,2.200000,2.200000,2.724924,2.724924,-0.440000,-2.836669,-3.840000,0.344000,6.000000,3.085068,-1.147714,-247.773744,-241.514454,515.562193,527.993895,3.761905,3.809524,NaN,NaN,4.714286,3.238095,3.142857,NaN,3.333333,NaN,2.500000,4.500000,NaN,NaN,3.527778,3.944444,4.138889,NaN,3.861111,NaN,3.714286,4.619048,NaN,NaN,3.333333,2.476190,4.095238,NaN,2.714286,NaN
20230710145018496.000000,2.623622,1.113780,0.600000,0.600000,3.605360,3.605360,-1.040000,-2.836669,-4.440000,3.080000,3.200000,3.085068,-0.936382,-236.672279,-231.251130,493.359264,505.790966,5.857143,1.952381,NaN,4.952381,4.619048,4.238095,5.809524,NaN,NaN,NaN,5.333333,1.305556,NaN,4.527778,5.000000,5.083333,5.972222,NaN,NaN,NaN,6.000000,1.428571,NaN,4.666667,4.476190,5.238095,5.952381,NaN,NaN,NaN
20230710145048676.000000,-0.200000,1.102001,-4.440000,-4.440000,1.234954,1.234954,0.400000,-6.673339,-2.400000,-0.040000,21.400000,3.085068,-0.895427,-232.137248,-226.637213,484.289201,496.720903,2.761905,4.285714,NaN,3.857143,NaN,3.380952,2.666667,NaN,NaN,5.142857,1.972222,4.555556,NaN,3.166667,NaN,1.666667,4.888889,NaN,NaN,4.916667,2.380952,5.523810,NaN,4.142857,NaN,2.380952,5.380952,NaN,NaN,5.380952
20230710145108892.000000,1.400791,-0.142575,1.400000,1.400000,2.386294,2.386294,-0.200000,-2.836669,-2.520000,0.728000,6.000000,3.085068,-0.895427,-245.700349,-239.665589,511.415403,523.847105,3.428571,3.904762,NaN,5.047619,NaN,5.238095,3.428571,NaN,NaN,5.142857,2.694444,5.333333,NaN,4.861111,NaN,2.083333,4.138889,NaN,NaN,5.083333,2.619048,5.285714,NaN,5.142857,NaN,2.428571,4.571429,NaN,NaN,5.333333
20230710145119800.000000,0.073646,0.068412,-0.440000,-0.440000,1.979939,1.979939,0.000000,-1.557780,-5.400000,0.440000,6.000000,3.085068,-2.388668,-221.643878,-214.461671,463.302461,475.734162,3.047619,3.904762,NaN,5.380952,4.761905,2.857143,4.809524,NaN,NaN,NaN,1.972222,3.944444,NaN,2.777778,5.250000,2.361111,4.027778,NaN,NaN,NaN,1.619048,4.476190,NaN,2.000000,5.095238,2.047619,4.095238,NaN,NaN,NaN
20230710145152104.000000,-0.061335,-0.446671,3.760000,3.760000,2.250843,2.250843,-1.160000,-0.023112,-1.240000,0.440000,12.720000,3.085068,-2.872764,-268.585038,-262.797160,557.184783,569.616484,4.952381,4.095238,NaN,3.904762,NaN,3.047619,3.714286,NaN,2.809524,NaN,4.027778,3.750000,NaN,3.722222,NaN,3.083333,3.500000,NaN,3.972222,NaN,3.285714,5.000000,NaN,3.000000,NaN,2.571429,3.714286,NaN,2.142857,NaN
20230710145200908.000000,-2.600000,-0.773524,0.320000,0.320000,0.219066,0.219066,0.400000,-5.394449,-2.240000,-4.376000,32.320000,3.085068,-0.390854,-255.560432,-251.921039,531.135570,543.567272,2.238095,3.047619,NaN,2.809524,NaN,1.000000,4.904762,NaN,NaN,5.000000,2.194444,2.083333,NaN,2.722222,NaN,1.222222,5.333333,NaN,NaN,3.944444,1.523810,2.000000,NaN,1.285714,NaN,1.952381,4.523810,NaN,NaN,5.142857
20230710145201352.000000,0.397161,0.643719,1.800000,1.800000,1.709035,1.709035,0.120000,-3.476114,-2.600000,-0.248000,6.000000,3.085068,-1.863618,-229.350619,-222.233496,478.715945,491.147646,4.190476,4.476190,NaN,NaN,NaN,3.952381,4.095238,NaN,4.857143,4.571429,2.555556,3.444444,NaN,NaN,NaN,2.250000,5.000000,NaN,2.111111,5.083333,2.714286,4.761905,NaN,NaN,NaN,2.285714,4.142857,NaN,4.571429,5.095238
20230710145210440.000000,7.605712,1.531092,2.080000,2.080000,0.896325,0.896325,0.680000,-1.046224,5.120000,1.016000,9.080000,3.085068,-0.789761,-245.748336,-240.002279,511.511377,523.943079,5.095238,3.380952,NaN,NaN,NaN,4.095238,4.428571,NaN,5.571429,5.000000,2.666667,4.000000,NaN,NaN,NaN,3.166667,4.027778,NaN,3.055556,4.722222,3.047619,4.666667,NaN,NaN,NaN,3.619048,4.619048,NaN,3.428571,4.904762
2023071014521863.000000,0.145675,0.152249,3.760000,3.760000,1.709035,1.709035,-0.200000,3.557780,-0.360000,-1.000000,6.000000,3.085068,-1.400000,-255.243872,-249.374064,530.502450,542.934151,3.523810,3.714286,NaN,NaN,4.142857,4.047619,2.714286,NaN,NaN,4.000000,2.666667,4.111111,NaN,NaN,3.916667,3.111111,4.055556,NaN,NaN,3.527778,2.190476,3.904762,NaN,NaN,4.190476,3.095238,3.904762,NaN,NaN,3.095238
2023071014523166.000000,-0.006475,0.324701,2.400000,2.400000,2.657198,2.657198,-0.200000,5.476114,2.360000,-0.024000,1.240000,3.085068,-1.147714,-196.331100,-190.178555,412.676906,425.108608,3.619048,3.333333,NaN,NaN,3.714286,2.857143,3.666667,NaN,NaN,3.714286,3.166667,3.583333,NaN,NaN,3.916667,3.027778,3.944444,NaN,NaN,5.277778,3.142857,3.428571,NaN,NaN,4.190476,3.523810,3.571429,NaN,NaN,4.238095
2023071014523878.000000,1.221332,1.757337,0.560000,0.560000,1.370406,1.370406,-0.200000,-4.115559,-1.280000,-1.480000,6.000000,3.085068,-1.147714,-240.725772,-234.130399,501.466250,513.897952,2.761905,4.142857,NaN,4.619048,NaN,3.190476,4.095238,NaN,4.666667,NaN,3.333333,4.888889,NaN,3.388889,NaN,2.777778,4.472222,NaN,3.305556,NaN,2.476190,4.095238,NaN,3.285714,NaN,3.571429,3.952381,NaN,2.857143,NaN
20230710145254376.000000,-0.261081,1.216757,-1.040000,-1.040000,1.979939,1.979939,-0.040000,1.255778,-1.640000,0.200000,6.000000,3.085068,-1.863618,-223.315105,-216.145146,466.644916,479.076618,3.761905,3.904762,NaN,4.857143,NaN,2.952381,4.666667,NaN,NaN,5.428571,1.916667,4.916667,NaN,3.722222,NaN,1.333333,4.416667,NaN,NaN,5.638889,1.571429,5.095238,NaN,5.619048,NaN,1.904762,4.238095,NaN,NaN,5.047619
20230710145255320.000000,1.221722,0.632285,0.040000,0.040000,1.370406,1.370406,-0.200000,-4.755004,2.960000,1.160000,20.840000,3.085068,-0.579523,-270.033390,-265.142810,560.081485,572.513187,3.714286,4.142857,NaN,4.571429,NaN,3.428571,3.714286,NaN,3.761905,NaN,2.888889,5.666667,NaN,3.250000,NaN,2.027778,5.138889,NaN,4.166667,NaN,3.476190,5.571429,NaN,3.428571,NaN,3.571429,5.000000,NaN,4.761905,NaN
20230710145317608.000000,-1.206667,0.240004,2.360000,2.360000,2.657198,2.657198,-0.680000,5.476114,-0.400000,1.304000,6.000000,3.085068,-0.622664,-258.904353,-253.679563,537.823412,550.255114,5.000000,3.142857,NaN,NaN,2.904762,2.190476,3.714286,NaN,4.000000,NaN,4.055556,4.361111,NaN,NaN,3.527778,2.583333,3.861111,NaN,3.416667,NaN,4.857143,3.809524,NaN,NaN,4.428571,2.666667,4.333333,NaN,4.333333,NaN
20230710145323904.000000,1.497395,-1.240134,0.280000,0.280000,2.724924,2.724924,-0.440000,-2.197225,1.160000,1.400000,6.000000,3.085068,-0.895427,-246.141000,-240.162321,512.296705,524.728407,4.952381,3.476190,NaN,NaN,NaN,2.761905,2.904762,NaN,4.000000,3.809524,2.916667,4.583333,NaN,NaN,NaN,1.138889,4.416667,NaN,3.555556,4.000000,4.809524,4.952381,NaN,NaN,NaN,2.333333,4.285714,NaN,3.333333,3.571429
20230710145329344.000000,-0.921073,-0.200671,-5.120000,-5.120000,0.828599,0.828599,0.120000,-7.440673,-6.480000,0.296000,10.760000,3.085068,-2.978430,-213.736595,-206.962464,447.487895,459.919597,2.904762,2.380952,NaN,NaN,NaN,2.047619,2.285714,NaN,3.047619,5.476190,2.944444,5.055556,NaN,NaN,NaN,1.000000,3.638889,NaN,3.250000,5.666667,1.714286,5.047619,NaN,NaN,NaN,1.000000,4.523810,NaN,3.428571,5.095238
20230710145332944.000000,1.031777,1.709035,-5.120000,-5.120000,2.724924,2.724924,-0.040000,-6.161783,-4.760000,-0.520000,6.000000,3.085068,-0.390854,-245.685871,-241.086914,511.386448,523.818149,5.000000,5.000000,NaN,NaN,NaN,4.571429,3.619048,NaN,5.190476,5.000000,5.166667,5.194444,NaN,NaN,NaN,1.416667,5.000000,NaN,4.083333,5.000000,5.190476,5.428571,NaN,NaN,NaN,2.238095,5.190476,NaN,4.285714,4.809524
20230710145334456.000000,-1.304499,0.139100,0.040000,0.040000,1.709035,1.709035,-0.680000,-3.092447,-0.680000,0.920000,14.680000,3.085068,-2.683002,-241.159860,-234.290519,502.334426,514.766127,3.047619,4.904762,NaN,4.047619,NaN,2.571429,4.190476,NaN,NaN,5.380952,1.000000,4.083333,NaN,1.972222,NaN,1.777778,5.055556,NaN,NaN,4.138889,1.000000,3.333333,NaN,3.285714,NaN,1.714286,5.047619,NaN,NaN,3.142857
20230710145340564.000000,0.847298,0.773406,-1.200000,-1.200000,1.438132,1.438132,0.000000,-2.197225,-4.440000,-0.664000,9.080000,3.085068,-0.159045,-271.854999,-267.764537,563.724704,576.156405,5.000000,4.190476,NaN,NaN,4.476190,3.809524,2.571429,NaN,3.333333,NaN,5.027778,4.388889,NaN,NaN,4.583333,2.138889,4.944444,NaN,4.250000,NaN,4.809524,5.000000,NaN,NaN,5.619048,1.857143,4.047619,NaN,5.428571,NaN
20230710145424464.000000,7.160000,1.040000,-0.600000,-0.600000,1.709035,1.709035,-0.040000,-1.302002,6.480000,-0.792000,4.600000,3.085068,-2.661432,-201.382970,-194.294360,422.780646,435.212347,2.761905,4.000000,NaN,3.047619,NaN,3.619048,4.095238,NaN,3.238095,NaN,2.472222,4.888889,NaN,3.055556,NaN,2.444444,5.333333,NaN,3.777778,NaN,2.809524,5.000000,NaN,3.809524,NaN,2.238095,4.619048,NaN,3.285714,NaN
20230710145434208.000000,4.236397,2.696280,1.000000,1.000000,0.015888,0.015888,0.800000,-2.836669,-6.040000,5.336000,32.320000,3.085068,-0.369284,-232.063771,-228.586867,484.142247,496.573949,4.666667,4.809524,NaN,3.428571,NaN,4.857143,5.285714,NaN,NaN,5.714286,4.888889,6.000000,NaN,3.750000,NaN,1.972222,5.722222,NaN,NaN,5.861111,5.190476,5.428571,NaN,3.761905,NaN,2.428571,6.000000,NaN,NaN,6.000000
20230710145515272.000000,1.000000,-0.185025,4.440000,4.440000,1.709035,1.709035,-0.080000,-3.604003,-0.440000,-1.960000,6.000000,3.085068,-3.860339,-195.513282,-192.751412,411.041269,423.472971,3.000000,3.666667,NaN,3.000000,NaN,3.000000,3.095238,NaN,NaN,3.000000,3.000000,3.000000,NaN,2.833333,NaN,3.000000,3.111111,NaN,NaN,3.166667,3.000000,3.000000,NaN,3.000000,NaN,3.000000,3.000000,NaN,NaN,3.000000
20230710145559312.000000,1.473619,0.686558,2.840000,2.840000,2.250843,2.250843,0.960000,-9.742675,-0.160000,-0.040000,6.000000,3.085068,-2.471671,-144.303278,-137.527599,308.621263,321.052964,4.761905,4.095238,NaN,NaN,NaN,4.857143,3.714286,NaN,4.428571,4.095238,3.972222,4.805556,NaN,NaN,NaN,3.444444,4.194444,NaN,4.527778,3.972222,3.000000,4.619048,NaN,NaN,NaN,3.000000,4.714286,NaN,4.190476,4.428571
20230710145607860.000000,0.764143,1.000000,1.080000,1.080000,4.214893,4.214893,2.200000,-3.476114,-0.040000,1.160000,0.680000,3.085068,-0.622664,-185.140099,-181.908227,390.294904,402.726606,4.380952,4.714286,NaN,4.619048,3.809524,4.571429,5.000000,NaN,NaN,NaN,2.833333,4.972222,NaN,3.944444,4.722222,3.583333,4.333333,NaN,NaN,NaN,3.047619,4.952381,NaN,3.761905,5.238095,3.428571,4.428571,NaN,NaN,NaN
20230710145621184.000000,0.318034,0.888542,3.760000,3.760000,1.709035,1.709035,-0.280000,-2.069336,-0.920000,-0.984000,7.400000,3.085068,-2.683002,-239.799122,-233.690189,499.612950,512.044652,4.190476,3.333333,NaN,NaN,2.571429,3.285714,4.285714,NaN,3.904762,NaN,3.166667,3.500000,NaN,NaN,5.055556,4.138889,3.472222,NaN,3.277778,NaN,3.333333,3.571429,NaN,NaN,4.095238,3.333333,4.571429,NaN,4.000000,NaN
20230710145654424.000000,0.698368,0.698368,3.760000,3.760000,3.266731,3.266731,-0.280000,-2.836669,5.760000,2.840000,6.000000,3.085068,-1.652286,-182.341177,-176.805470,384.697059,397.128761,4.857143,5.000000,NaN,4.523810,NaN,3.523810,4.809524,NaN,5.000000,NaN,5.027778,4.583333,NaN,4.694444,NaN,5.000000,5.055556,NaN,4.194444,NaN,5.190476,4.428571,NaN,5.666667,NaN,4.523810,5.000000,NaN,4.904762,NaN
20230710145700340.000000,-0.212240,-0.454688,-3.760000,-3.760000,0.896325,0.896325,-0.440000,-7.440673,-4.440000,0.296000,25.880000,3.085068,-2.913718,-249.624729,-243.487840,519.264163,531.695865,2.476190,4.285714,NaN,4.809524,NaN,3.761905,2.714286,NaN,4.047619,NaN,1.861111,5.305556,NaN,4.916667,NaN,2.111111,4.472222,NaN,2.722222,NaN,1.238095,5.476190,NaN,5.095238,NaN,1.190476,5.523810,NaN,2.523810,NaN
20230710145723824.000000,0.420456,-1.253653,3.400000,3.400000,3.266731,3.266731,-2.400000,0.360555,2.840000,-2.264000,6.000000,3.085068,-2.661432,-280.041750,-273.994662,580.098206,592.529908,3.666667,3.190476,NaN,3.857143,NaN,2.333333,4.380952,NaN,NaN,4.714286,3.166667,2.944444,NaN,3.638889,NaN,4.138889,2.805556,NaN,NaN,3.861111,3.809524,2.333333,NaN,4.142857,NaN,4.476190,3.952381,NaN,NaN,1.809524
20230710145726824.000000,7.339587,1.726403,1.200000,1.200000,2.724924,2.724924,0.600000,-2.836669,-1.000000,0.152000,6.000000,3.085068,0.051193,-245.784556,-242.703060,511.583818,524.015520,6.000000,5.238095,NaN,2.619048,5.857143,3.476190,3.476190,NaN,NaN,NaN,5.083333,5.000000,NaN,4.638889,5.944444,2.777778,4.944444,NaN,NaN,NaN,6.000000,5.380952,NaN,5.523810,5.619048,2.238095,5.000000,NaN,NaN,NaN
20230710145744312.000000,2.111074,0.382699,0.280000,0.280000,1.709035,1.709035,-0.200000,-7.057006,0.760000,0.440000,6.000000,3.085068,-0.369284,-267.588488,-262.754048,555.191682,567.623384,5.523810,4.047619,NaN,NaN,NaN,3.428571,3.523810,NaN,3.285714,4.619048,5.527778,4.666667,NaN,NaN,NaN,2.027778,4.944444,NaN,4.416667,4.638889,4.857143,4.380952,NaN,NaN,NaN,2.238095,5.047619,NaN,4.428571,4.238095
20230710145754396.000000,-3.352101,0.573323,-4.760000,-4.760000,1.031777,1.031777,0.280000,3.669336,-1.720000,0.440000,3.480000,3.085068,-1.400000,-207.355691,-200.498093,434.726088,447.157789,4.857143,5.000000,NaN,NaN,3.809524,4.857143,4.333333,NaN,4.047619,NaN,2.083333,4.777778,NaN,NaN,4.611111,2.250000,4.972222,NaN,3.388889,NaN,2.000000,5.000000,NaN,NaN,4.428571,3.000000,4.476190,NaN,2.523810,NaN
20230710145759984.000000,7.350201,7.767711,3.080000,3.080000,0.015888,0.015888,2.640000,-2.197225,-7.840000,9.608000,60.880000,3.085068,-1.400000,-119.812261,-117.696639,259.639228,272.070929,6.000000,6.000000,NaN,NaN,6.000000,5.428571,6.000000,NaN,NaN,5.523810,6.000000,5.750000,NaN,NaN,6.000000,6.000000,6.000000,NaN,NaN,5.027778,6.000000,6.000000,NaN,NaN,5.714286,6.000000,6.000000,NaN,NaN,6.000000
20230710145830472.000000,-1.862717,-0.074566,-1.040000,-1.040000,1.167228,1.167228,0.200000,-1.557780,0.440000,-0.408000,20.000000,3.085068,-0.579523,-248.562467,-243.579879,517.139640,529.571342,3.809524,4.809524,NaN,NaN,NaN,2.571429,5.095238,NaN,3.761905,5.476190,1.611111,4.777778,NaN,NaN,NaN,2.083333,4.833333,NaN,3.638889,4.333333,2.809524,4.714286,NaN,NaN,NaN,1.619048,4.571429,NaN,1.285714,5.000000
20230710145831572.000000,1.000000,-0.069178,1.000000,1.000000,1.844487,1.844487,-0.920000,0.360555,-5.000000,0.920000,15.800000,3.085068,-1.211332,-271.195367,-264.895087,562.405441,574.837142,4.285714,3.666667,NaN,NaN,5.047619,2.285714,2.904762,NaN,3.714286,NaN,2.611111,4.583333,NaN,NaN,4.944444,2.916667,2.611111,NaN,3.861111,NaN,3.380952,4.285714,NaN,NaN,5.238095,2.523810,2.571429,NaN,1.476190,NaN
20230710145902960.000000,0.890625,2.544921,0.320000,0.320000,1.031777,1.031777,-0.600000,-0.534668,5.120000,2.456000,25.880000,3.085068,-2.409146,-262.518695,-256.146952,545.052097,557.483798,4.380952,5.428571,NaN,3.809524,NaN,3.904762,5.380952,NaN,5.142857,NaN,3.250000,5.666667,NaN,4.222222,NaN,2.027778,5.555556,NaN,5.472222,NaN,1.428571,5.809524,NaN,5.190476,NaN,1.047619,5.666667,NaN,4.142857,NaN
2023071014590651.000000,1.649401,-0.337650,3.080000,3.080000,2.386294,2.386294,-0.680000,-2.197225,-0.920000,0.440000,4.600000,3.085068,-0.643141,-261.833912,-256.688532,543.682529,556.114230,3.476190,5.142857,NaN,NaN,4.857143,3.571429,4.571429,NaN,NaN,3.000000,3.805556,4.194444,NaN,NaN,4.361111,3.583333,4.305556,NaN,NaN,3.111111,5.523810,4.476190,NaN,NaN,4.619048,2.380952,4.095238,NaN,NaN,3.333333
20230710145941708.000000,-1.708023,-2.740284,3.760000,3.760000,1.438132,1.438132,-0.200000,-2.836669,-2.440000,1.640000,6.000000,3.085068,-3.545527,-172.411718,-166.779247,364.838142,377.269844,3.047619,3.571429,NaN,NaN,NaN,3.380952,3.952381,NaN,3.428571,4.238095,2.222222,4.000000,NaN,NaN,NaN,2.638889,4.444444,NaN,3.250000,3.750000,2.571429,4.000000,NaN,NaN,NaN,2.428571,4.000000,NaN,3.142857,4.428571
20230710145949960.000000,1.143564,2.000989,0.960000,0.960000,3.063553,3.063553,-0.200000,-7.184895,-2.120000,-0.280000,6.000000,3.085068,-0.643141,-236.831690,-231.605198,493.678085,506.109787,4.761905,5.190476,NaN,NaN,5.095238,5.142857,5.476190,NaN,NaN,5.333333,4.583333,5.083333,NaN,NaN,5.472222,5.694444,5.583333,NaN,NaN,5.527778,3.952381,5.238095,NaN,NaN,4.476190,5.619048,5.095238,NaN,NaN,5.523810
20230710150009844.000000,1.492478,4.331134,3.760000,3.760000,3.063553,3.063553,-0.680000,-2.580892,-0.200000,1.400000,6.000000,3.085068,-2.094334,-216.312382,-210.466448,452.639470,465.071172,5.047619,5.000000,NaN,NaN,5.523810,6.000000,4.380952,NaN,4.142857,NaN,4.972222,4.750000,NaN,NaN,5.472222,5.250000,4.222222,NaN,4.222222,NaN,4.142857,4.000000,NaN,NaN,5.714286,5.333333,5.095238,NaN,5.714286,NaN
20230710150017708.000000,1.264764,2.850099,-1.000000,-1.000000,0.693147,0.693147,0.120000,-2.197225,3.080000,0.168000,4.600000,3.085068,-0.895427,-246.163536,-239.939808,512.341777,524.773479,3.476190,4.285714,NaN,4.809524,4.857143,2.904762,3.571429,NaN,NaN,NaN,2.277778,5.083333,NaN,1.833333,4.305556,2.333333,5.166667,NaN,NaN,NaN,2.476190,5.428571,NaN,4.142857,5.333333,4.190476,5.190476,NaN,NaN,NaN
2023071015011442.000000,3.109446,1.115156,2.840000,2.840000,0.896325,0.896325,0.280000,-3.604003,-1.000000,-0.600000,4.600000,3.085068,-1.210239,-209.419156,-202.991513,438.853019,451.284720,5.095238,5.000000,NaN,NaN,5.000000,2.190476,2.857143,NaN,4.380952,NaN,3.277778,5.000000,NaN,NaN,4.694444,2.611111,5.000000,NaN,4.333333,NaN,2.000000,5.000000,NaN,NaN,5.000000,2.190476,5.000000,NaN,4.190476,NaN
20230710150127604.000000,5.523959,4.436632,3.160000,3.160000,0.015888,0.015888,2.520000,-2.836669,-3.760000,9.608000,60.880000,3.085068,-1.318091,-131.286070,-129.197987,282.586847,295.018548,6.000000,5.857143,NaN,NaN,NaN,6.000000,6.000000,NaN,6.000000,6.000000,5.833333,5.833333,NaN,NaN,NaN,6.000000,6.000000,NaN,6.000000,6.000000,6.000000,6.000000,NaN,NaN,NaN,6.000000,6.000000,NaN,6.000000,6.000000
20230710150128292.000000,-0.034432,-0.758608,-4.440000,-4.440000,0.015888,0.015888,1.160000,-6.161783,-5.800000,-0.664000,32.320000,3.085068,-0.579523,-211.109710,-206.964571,442.234126,454.665828,1.000000,3.380952,NaN,NaN,4.142857,2.428571,1.000000,NaN,5.428571,NaN,1.000000,6.000000,NaN,NaN,4.750000,1.000000,1.000000,NaN,3.055556,NaN,1.000000,6.000000,NaN,NaN,5.666667,1.000000,2.428571,NaN,2.238095,NaN
20230710150204224.000000,3.082280,1.017127,-2.240000,-2.240000,1.844487,1.844487,0.920000,-1.302002,-1.520000,-1.240000,6.000000,3.085068,-0.369284,-233.136173,-228.315227,486.287052,498.718753,2.285714,5.000000,NaN,NaN,3.619048,3.761905,2.761905,NaN,3.428571,NaN,2.083333,4.750000,NaN,NaN,3.888889,2.500000,4.944444,NaN,4.500000,NaN,2.142857,3.857143,NaN,NaN,3.761905,2.571429,3.142857,NaN,3.000000,NaN
20230710150222724.000000,2.391738,0.995140,1.400000,1.400000,2.250843,2.250843,1.400000,-1.557780,0.040000,0.376000,4.600000,3.085068,-1.147714,-175.480685,-168.986078,370.976075,383.407777,2.904762,3.238095,NaN,NaN,4.952381,4.523810,4.476190,NaN,NaN,5.000000,2.361111,4.416667,NaN,NaN,4.944444,4.055556,5.111111,NaN,NaN,5.861111,2.904762,4.666667,NaN,NaN,5.523810,2.238095,4.809524,NaN,NaN,4.476190
2023071015024681.000000,2.446671,-0.446671,2.400000,2.400000,1.031777,1.031777,-0.440000,0.232666,0.200000,-1.720000,6.000000,3.085068,-1.400000,-250.315583,-243.540224,520.645872,533.077574,3.666667,3.523810,NaN,NaN,NaN,2.380952,2.333333,NaN,4.333333,4.428571,2.250000,3.777778,NaN,NaN,NaN,1.833333,4.111111,NaN,3.777778,4.611111,2.047619,3.095238,NaN,NaN,NaN,1.476190,3.857143,NaN,2.857143,4.428571
20230710150306944.000000,-1.031777,-0.219066,1.880000,1.880000,1.031777,1.031777,-0.440000,-0.534668,-5.120000,0.728000,9.080000,3.085068,-1.147714,-268.424199,-261.955613,556.863105,569.294806,3.523810,2.619048,NaN,4.000000,NaN,2.380952,3.380952,NaN,3.095238,NaN,2.527778,3.000000,NaN,2.527778,NaN,2.972222,5.333333,NaN,1.944444,NaN,1.571429,4.142857,NaN,5.095238,NaN,3.952381,5.904762,NaN,2.571429,NaN
20230710150329832.000000,-0.008563,-1.161207,3.080000,3.080000,2.250843,2.250843,-1.400000,-1.557780,-3.760000,-1.480000,6.000000,3.085068,-2.200000,-270.879098,-264.134464,561.772902,574.204603,3.619048,3.571429,NaN,NaN,2.571429,4.238095,3.095238,NaN,NaN,2.857143,3.416667,3.805556,NaN,NaN,3.333333,2.361111,3.972222,NaN,NaN,3.361111,2.952381,3.761905,NaN,NaN,3.714286,3.190476,3.809524,NaN,NaN,3.380952
20230710150407272.000000,-0.059954,-0.766589,3.080000,3.080000,1.844487,1.844487,-1.640000,-2.836669,-3.160000,1.880000,6.000000,3.085068,-1.863618,-280.364626,-273.624311,580.743957,593.175658,2.047619,3.857143,NaN,NaN,NaN,3.000000,4.142857,NaN,3.857143,4.285714,4.083333,2.805556,NaN,NaN,NaN,3.972222,4.472222,NaN,2.777778,2.583333,4.761905,3.142857,NaN,NaN,NaN,2.095238,4.000000,NaN,3.380952,5.000000
20230710150447720.000000,-0.069178,1.000000,3.080000,3.080000,1.031777,1.031777,-0.440000,-2.904777,-0.360000,-1.368000,3.480000,3.085068,-2.978430,-221.151621,-214.473600,462.317947,474.749649,2.904762,2.476190,NaN,2.333333,NaN,2.285714,3.523810,NaN,4.190476,NaN,2.472222,3.666667,NaN,3.694444,NaN,1.916667,4.416667,NaN,3.888889,NaN,2.238095,3.428571,NaN,2.714286,NaN,2.285714,4.190476,NaN,3.428571,NaN
20230710150459436.000000,0.314455,-0.028911,-4.440000,-4.440000,0.625421,0.625421,0.200000,-6.673339,4.040000,-0.136000,24.200000,3.085068,-2.683002,-220.189729,-213.854785,460.394165,472.825866,4.476190,4.857143,NaN,NaN,NaN,2.571429,5.047619,NaN,2.619048,3.285714,2.305556,4.750000,NaN,NaN,NaN,1.194444,5.583333,NaN,1.833333,5.027778,2.142857,5.380952,NaN,NaN,NaN,1.095238,5.714286,NaN,1.571429,6.000000
20230710150504196.000000,2.216811,1.165161,2.520000,2.520000,1.438132,1.438132,0.200000,-1.557780,-5.120000,-0.408000,6.000000,3.085068,-1.400000,-232.924107,-226.230358,485.862920,498.294621,4.095238,4.476190,NaN,NaN,4.095238,4.142857,4.952381,NaN,4.333333,NaN,3.777778,4.861111,NaN,NaN,4.500000,2.472222,4.666667,NaN,3.527778,NaN,2.809524,5.000000,NaN,NaN,3.904762,3.476190,4.857143,NaN,3.476190,NaN
20230710150538836.000000,-0.040000,0.200000,-4.440000,-4.440000,0.828599,0.828599,0.040000,-5.394449,-5.800000,0.152000,26.440000,3.085068,-2.156859,-245.003470,-238.710923,510.021646,522.453348,4.809524,1.142857,NaN,3.809524,NaN,2.904762,3.714286,NaN,4.476190,NaN,2.750000,4.333333,NaN,1.944444,NaN,1.472222,5.694444,NaN,3.888889,NaN,1.857143,4.761905,NaN,2.904762,NaN,1.190476,4.476190,NaN,2.095238,NaN
20230710150618400.000000,0.644384,-1.221921,3.080000,3.080000,1.370406,1.370406,-0.400000,0.632666,7.320000,-2.440000,6.000000,3.085068,-2.409146,-205.761771,-198.976868,431.538249,443.969950,2.619048,2.428571,NaN,2.904762,NaN,3.000000,1.523810,NaN,NaN,4.476190,2.305556,4.000000,NaN,3.027778,NaN,2.194444,3.611111,NaN,NaN,4.388889,2.666667,3.476190,NaN,3.666667,NaN,2.619048,3.952381,NaN,NaN,4.666667
20230710150625564.000000,1.072370,1.590463,0.960000,0.960000,1.438132,1.438132,0.200000,-2.836669,4.440000,-0.040000,7.400000,3.085068,-1.400000,-239.351283,-232.503941,498.717271,511.148972,2.857143,4.000000,NaN,NaN,5.285714,4.142857,5.000000,NaN,3.095238,NaN,3.416667,4.388889,NaN,NaN,4.055556,2.638889,5.361111,NaN,4.277778,NaN,2.809524,4.238095,NaN,NaN,3.714286,3.047619,5.000000,NaN,3.428571,NaN
