"numID","posiSelf","posiOther","dEvSelf","dEvOther","aEvSelf","aEvOther","alphaPrec","genLR","repLR","wp0","wAttr","mem","lps","LL","LP","AIC","BIC","eaS1neg","eaS1pos","eaSneg","eaSneu","eaSpos","eaO1neg","eaO1pos","eaOneg","eaOneu","eaOpos","midS1neg","midS1pos","midSneg","midSneu","midSpos","midO1neg","midO1pos","midOneg","midOneu","midOpos","ltS1neg","ltS1pos","ltSneg","ltSneu","ltSpos","ltO1neg","ltO1pos","ltOneg","ltOneu","ltOpos"
20230710144949304.000000,-0.156721,-3.549247,0.440000,0.680000,0.440000,0.680000,0.200000,-2.836669,-5.800000,1.640000,4.600000,5.534554,-0.895427,-220.142696,-213.983507,462.285392,475.895656,5.333333,4.285714,NaN,NaN,5.000000,2.857143,5.000000,NaN,NaN,4.904762,1.888889,5.027778,NaN,NaN,5.555556,2.444444,4.666667,NaN,NaN,3.666667,1.857143,5.000000,NaN,NaN,5.095238,1.523810,5.238095,NaN,NaN,3.761905
20230710144952200.000000,-0.962730,-0.749080,2.080000,1.400000,2.080000,1.400000,-0.400000,-3.604003,-2.400000,1.880000,6.000000,5.126144,-0.895427,-254.303942,-248.249944,530.607885,544.218149,3.761905,3.809524,NaN,NaN,4.714286,3.238095,3.142857,NaN,3.333333,NaN,2.500000,4.500000,NaN,NaN,3.527778,3.944444,4.138889,NaN,3.861111,NaN,3.714286,4.619048,NaN,NaN,3.333333,2.476190,4.095238,NaN,2.714286,NaN
20230710145018496.000000,2.699114,2.699114,2.200000,2.400000,2.200000,2.400000,-1.040000,-4.755004,-3.520000,3.080000,26.440000,0.225229,-2.471671,-263.283840,-257.260654,548.567680,562.177944,5.857143,1.952381,NaN,4.952381,4.619048,4.238095,5.809524,NaN,NaN,NaN,5.333333,1.305556,NaN,4.527778,5.000000,5.083333,5.972222,NaN,NaN,NaN,6.000000,1.428571,NaN,4.666667,4.476190,5.238095,5.952381,NaN,NaN,NaN
20230710145048676.000000,0.024833,2.503335,0.920000,-0.200000,0.920000,-0.200000,-0.200000,-2.580892,-6.480000,-0.040000,4.880000,1.042048,-2.156859,-223.065946,-215.789062,468.131892,481.742156,2.761905,4.285714,NaN,3.857143,NaN,3.380952,2.666667,NaN,NaN,5.142857,1.972222,4.555556,NaN,3.166667,NaN,1.666667,4.888889,NaN,NaN,4.916667,2.380952,5.523810,NaN,4.142857,NaN,2.380952,5.380952,NaN,NaN,5.380952
20230710145108892.000000,0.800593,-0.200000,0.800000,1.200000,0.800000,1.200000,-0.200000,-0.790446,-3.080000,0.920000,6.000000,9.210240,-1.843141,-240.110731,-232.953462,502.221462,515.831726,3.428571,3.904762,NaN,5.047619,NaN,5.238095,3.428571,NaN,NaN,5.142857,2.694444,5.333333,NaN,4.861111,NaN,2.083333,4.138889,NaN,NaN,5.083333,2.619048,5.285714,NaN,5.142857,NaN,2.428571,4.571429,NaN,NaN,5.333333
20230710145119800.000000,0.378941,3.384055,1.600000,0.200000,1.600000,0.200000,-0.200000,-0.534668,0.440000,-0.520000,4.600000,3.900915,-2.200000,-224.598553,-217.325109,471.197107,484.807371,3.047619,3.904762,NaN,5.380952,4.761905,2.857143,4.809524,NaN,NaN,NaN,1.972222,3.944444,NaN,2.777778,5.250000,2.361111,4.027778,NaN,NaN,NaN,1.619048,4.476190,NaN,2.000000,5.095238,2.047619,4.095238,NaN,NaN,NaN
20230710145152104.000000,-0.061335,-0.033336,1.400000,2.120000,1.400000,2.120000,-1.000000,-0.088444,-2.000000,-0.520000,5.720000,2.267277,-1.863618,-276.728885,-269.594699,575.457769,589.068034,4.952381,4.095238,NaN,3.904762,NaN,3.047619,3.714286,NaN,2.809524,NaN,4.027778,3.750000,NaN,3.722222,NaN,3.083333,3.500000,NaN,3.972222,NaN,3.285714,5.000000,NaN,3.000000,NaN,2.571429,3.714286,NaN,2.142857,NaN
20230710145200908.000000,-1.920571,-0.494094,1.600000,0.600000,1.600000,0.600000,0.000000,-6.161783,-0.040000,-2.472000,18.040000,0.633638,-0.789761,-245.958573,-240.461121,513.917145,527.527409,2.238095,3.047619,NaN,2.809524,NaN,1.000000,4.904762,NaN,NaN,5.000000,2.194444,2.083333,NaN,2.722222,NaN,1.222222,5.333333,NaN,NaN,3.944444,1.523810,2.000000,NaN,1.285714,NaN,1.952381,4.523810,NaN,NaN,5.142857
20230710145201352.000000,1.712137,0.972463,1.200000,1.400000,1.200000,1.400000,-0.040000,-3.476114,4.760000,-0.040000,3.480000,2.267277,-1.904573,-227.033585,-219.835744,476.067170,489.677434,4.190476,4.476190,NaN,NaN,NaN,3.952381,4.095238,NaN,4.857143,4.571429,2.555556,3.444444,NaN,NaN,NaN,2.250000,5.000000,NaN,2.111111,5.083333,2.714286,4.761905,NaN,NaN,NaN,2.285714,4.142857,NaN,4.571429,5.095238
20230710145210440.000000,7.605712,1.169507,0.600000,1.000000,0.600000,1.000000,0.400000,-2.197225,6.480000,1.304000,7.400000,3.900915,-0.579523,-249.693160,-244.325286,521.386320,534.996584,5.095238,3.380952,NaN,NaN,NaN,4.095238,4.428571,NaN,5.571429,5.000000,2.666667,4.000000,NaN,NaN,NaN,3.166667,4.027778,NaN,3.055556,4.722222,3.047619,4.666667,NaN,NaN,NaN,3.619048,4.619048,NaN,3.428571,4.904762
2023071014521863.000000,-0.423875,-0.362975,2.400000,1.400000,2.400000,1.400000,-0.680000,-3.604003,-4.440000,-0.040000,4.600000,5.126144,-1.147714,-256.805614,-250.380122,535.611229,549.221493,3.523810,3.714286,NaN,NaN,4.142857,4.047619,2.714286,NaN,NaN,4.000000,2.666667,4.111111,NaN,NaN,3.916667,3.111111,4.055556,NaN,NaN,3.527778,2.190476,3.904762,NaN,NaN,4.190476,3.095238,3.904762,NaN,NaN,3.095238
2023071014523166.000000,0.464940,0.655876,2.400000,3.080000,2.400000,3.080000,-0.400000,-1.527889,-3.240000,-0.216000,2.360000,5.126144,-1.800000,-192.173199,-185.540901,406.346398,419.956662,3.619048,3.333333,NaN,NaN,3.714286,2.857143,3.666667,NaN,NaN,3.714286,3.166667,3.583333,NaN,NaN,3.916667,3.027778,3.944444,NaN,NaN,5.277778,3.142857,3.428571,NaN,NaN,4.190476,3.523810,3.571429,NaN,NaN,4.238095
2023071014523878.000000,-0.240004,1.757337,2.200000,0.280000,2.200000,0.280000,0.120000,-8.208007,4.720000,-0.040000,3.480000,8.801831,-0.369284,-246.165782,-241.475131,514.331564,527.941828,2.761905,4.142857,NaN,4.619048,NaN,3.190476,4.095238,NaN,4.666667,NaN,3.333333,4.888889,NaN,3.388889,NaN,2.777778,4.472222,NaN,3.305556,NaN,2.476190,4.095238,NaN,3.285714,NaN,3.571429,3.952381,NaN,2.857143,NaN
20230710145254376.000000,0.182271,1.216757,1.000000,0.920000,1.000000,0.920000,0.120000,1.176888,-1.720000,-0.024000,7.400000,3.900915,-2.388668,-221.840061,-214.597629,465.680122,479.290386,3.761905,3.904762,NaN,4.857143,NaN,2.952381,4.666667,NaN,NaN,5.428571,1.916667,4.916667,NaN,3.722222,NaN,1.333333,4.416667,NaN,NaN,5.638889,1.571429,5.095238,NaN,5.619048,NaN,1.904762,4.238095,NaN,NaN,5.047619
20230710145255320.000000,-0.183857,0.904333,1.240000,-0.040000,1.240000,-0.040000,-0.600000,1.000000,5.800000,3.032000,7.400000,2.267277,-0.579523,-268.610815,-263.188380,559.221631,572.831895,3.714286,4.142857,NaN,4.571429,NaN,3.428571,3.714286,NaN,3.761905,NaN,2.888889,5.666667,NaN,3.250000,NaN,2.027778,5.138889,NaN,4.166667,NaN,3.476190,5.571429,NaN,3.428571,NaN,3.571429,5.000000,NaN,4.761905,NaN
20230710145317608.000000,-0.448001,-0.503999,2.080000,1.400000,2.080000,1.400000,-0.920000,6.115559,-5.800000,0.920000,5.720000,3.900915,-2.286282,-258.417604,-251.326518,538.835207,552.445472,5.000000,3.142857,NaN,NaN,2.904762,2.190476,3.714286,NaN,4.000000,NaN,4.055556,4.361111,NaN,NaN,3.527778,2.583333,3.861111,NaN,3.416667,NaN,4.857143,3.809524,NaN,NaN,4.428571,2.666667,4.333333,NaN,4.333333,NaN
20230710145323904.000000,1.641476,-0.759866,2.400000,1.600000,2.400000,1.600000,-0.040000,-4.755004,-0.200000,0.680000,6.000000,8.801831,-0.895427,-244.057473,-238.104768,510.114946,523.725210,4.952381,3.476190,NaN,NaN,NaN,2.761905,2.904762,NaN,4.000000,3.809524,2.916667,4.583333,NaN,NaN,NaN,1.138889,4.416667,NaN,3.555556,4.000000,4.809524,4.952381,NaN,NaN,NaN,2.333333,4.285714,NaN,3.333333,3.571429
20230710145329344.000000,-1.497395,-0.376322,0.000000,0.200000,0.000000,0.200000,-0.040000,-7.440673,-7.160000,1.352000,9.080000,3.900915,-2.388668,-223.995423,-216.891103,469.990846,483.601110,2.904762,2.380952,NaN,NaN,NaN,2.047619,2.285714,NaN,3.047619,5.476190,2.944444,5.055556,NaN,NaN,NaN,1.000000,3.638889,NaN,3.250000,5.666667,1.714286,5.047619,NaN,NaN,NaN,1.000000,4.523810,NaN,3.428571,5.095238
20230710145332944.000000,1.438132,3.266731,1.880000,0.280000,1.880000,0.280000,1.640000,-3.476114,-1.200000,0.168000,6.000000,8.801831,0.261432,-249.274191,-246.959892,520.548382,534.158646,5.000000,5.000000,NaN,NaN,NaN,4.571429,3.619048,NaN,5.190476,5.000000,5.166667,5.194444,NaN,NaN,NaN,1.416667,5.000000,NaN,4.083333,5.000000,5.190476,5.428571,NaN,NaN,NaN,2.238095,5.190476,NaN,4.285714,4.809524
20230710145334456.000000,-2.917648,0.139100,3.080000,1.240000,3.080000,1.240000,-0.440000,-2.836669,0.040000,-2.680000,22.800000,3.900915,-1.147714,-239.844857,-234.344982,501.689714,515.299979,3.047619,4.904762,NaN,4.047619,NaN,2.571429,4.190476,NaN,NaN,5.380952,1.000000,4.083333,NaN,1.972222,NaN,1.777778,5.055556,NaN,NaN,4.138889,1.000000,3.333333,NaN,3.285714,NaN,1.714286,5.047619,NaN,NaN,3.142857
20230710145340564.000000,-1.738919,0.477838,0.680000,0.000000,0.680000,0.000000,-0.400000,-0.534668,3.080000,3.032000,7.400000,3.084096,-0.159045,-265.845818,-261.687069,553.691637,567.301901,5.000000,4.190476,NaN,NaN,4.476190,3.809524,2.571429,NaN,3.333333,NaN,5.027778,4.388889,NaN,NaN,4.583333,2.138889,4.944444,NaN,4.250000,NaN,4.809524,5.000000,NaN,NaN,5.619048,1.857143,4.047619,NaN,5.428571,NaN
20230710145424464.000000,3.760000,1.720000,1.200000,0.600000,1.200000,0.600000,-0.040000,-2.069336,-0.320000,-0.600000,3.480000,3.900915,-2.156859,-205.013304,-197.736829,432.026608,445.636873,2.761905,4.000000,NaN,3.047619,NaN,3.619048,4.095238,NaN,3.238095,NaN,2.472222,4.888889,NaN,3.055556,NaN,2.444444,5.333333,NaN,3.777778,NaN,2.809524,5.000000,NaN,3.809524,NaN,2.238095,4.619048,NaN,3.285714,NaN
20230710145434208.000000,1.772210,1.860217,2.400000,1.400000,2.400000,1.400000,0.440000,-7.440673,0.400000,2.456000,27.560000,1.042048,-1.147714,-219.521900,-214.071345,461.043801,474.654065,4.666667,4.809524,NaN,3.428571,NaN,4.857143,5.285714,NaN,NaN,5.714286,4.888889,6.000000,NaN,3.750000,NaN,1.972222,5.722222,NaN,NaN,5.861111,5.190476,5.428571,NaN,3.761905,NaN,2.428571,6.000000,NaN,NaN,6.000000
20230710145515272.000000,0.160608,0.111231,4.280000,3.080000,4.280000,3.080000,0.680000,-7.952229,-1.560000,-1.960000,6.000000,11.252288,-3.166005,-81.066324,-77.095839,184.132648,197.742912,3.000000,3.666667,NaN,3.000000,NaN,3.000000,3.095238,NaN,NaN,3.000000,3.000000,3.000000,NaN,2.833333,NaN,3.000000,3.111111,NaN,NaN,3.166667,3.000000,3.000000,NaN,3.000000,NaN,3.000000,3.000000,NaN,NaN,3.000000
20230710145559312.000000,0.349247,0.124372,2.400000,2.000000,2.400000,2.000000,0.400000,-3.092447,-4.440000,1.400000,4.600000,3.900915,-2.661432,-157.407990,-150.464124,336.815980,350.426245,4.761905,4.095238,NaN,NaN,NaN,4.857143,3.714286,NaN,4.428571,4.095238,3.972222,4.805556,NaN,NaN,NaN,3.444444,4.194444,NaN,4.527778,3.972222,3.000000,4.619048,NaN,NaN,NaN,3.000000,4.714286,NaN,4.190476,4.428571
20230710145607860.000000,1.352191,-2.683013,3.760000,1.400000,3.760000,1.400000,1.800000,-3.476114,-0.200000,1.160000,4.040000,8.801831,-0.643141,-193.058961,-188.517010,408.117921,421.728185,4.380952,4.714286,NaN,4.619048,3.809524,4.571429,5.000000,NaN,NaN,NaN,2.833333,4.972222,NaN,3.944444,4.722222,3.583333,4.333333,NaN,NaN,NaN,3.047619,4.952381,NaN,3.761905,5.238095,3.428571,4.428571,NaN,NaN,NaN
20230710145621184.000000,0.718034,1.360678,3.760000,1.400000,3.760000,1.400000,-0.920000,-2.836669,4.640000,-0.248000,3.200000,3.084096,-1.800000,-241.455092,-235.301257,504.910183,518.520447,4.190476,3.333333,NaN,NaN,2.571429,3.285714,4.285714,NaN,3.904762,NaN,3.166667,3.500000,NaN,NaN,5.055556,4.138889,3.472222,NaN,3.277778,NaN,3.333333,3.571429,NaN,NaN,4.095238,3.333333,4.571429,NaN,4.000000,NaN
20230710145654424.000000,1.122960,0.698368,3.760000,3.080000,3.760000,3.080000,-0.800000,-3.092447,1.000000,2.600000,6.000000,8.801831,-2.913718,-181.834068,-176.236941,385.668136,399.278401,4.857143,5.000000,NaN,4.523810,NaN,3.523810,4.809524,NaN,5.000000,NaN,5.027778,4.583333,NaN,4.694444,NaN,5.000000,5.055556,NaN,4.194444,NaN,5.190476,4.428571,NaN,5.666667,NaN,4.523810,5.000000,NaN,4.904762,NaN
20230710145700340.000000,0.036328,-0.927344,0.000000,1.800000,0.000000,1.800000,-0.400000,-4.755004,-6.480000,1.880000,6.000000,1.042048,-3.166005,-244.563070,-237.710590,511.126140,524.736404,2.476190,4.285714,NaN,4.809524,NaN,3.761905,2.714286,NaN,4.047619,NaN,1.861111,5.305556,NaN,4.916667,NaN,2.111111,4.472222,NaN,2.722222,NaN,1.238095,5.476190,NaN,5.095238,NaN,1.190476,5.523810,NaN,2.523810,NaN
20230710145723824.000000,0.420456,-1.817533,2.520000,3.080000,2.520000,3.080000,-2.400000,0.632666,2.360000,-1.720000,6.000000,8.801831,-2.261432,-279.702615,-273.075644,581.405231,595.015495,3.666667,3.190476,NaN,3.857143,NaN,2.333333,4.380952,NaN,NaN,4.714286,3.166667,2.944444,NaN,3.638889,NaN,4.138889,2.805556,NaN,NaN,3.861111,3.809524,2.333333,NaN,4.142857,NaN,4.476190,3.952381,NaN,NaN,1.809524
20230710145726824.000000,1.566027,1.726403,-0.200000,1.000000,-0.200000,1.000000,1.200000,-1.046224,0.280000,1.304000,3.480000,5.126144,0.261432,-249.551648,-247.077420,521.103296,534.713561,6.000000,5.238095,NaN,2.619048,5.857143,3.476190,3.476190,NaN,NaN,NaN,5.083333,5.000000,NaN,4.638889,5.944444,2.777778,4.944444,NaN,NaN,NaN,6.000000,5.380952,NaN,5.523810,5.619048,2.238095,5.000000,NaN,NaN,NaN
20230710145744312.000000,1.765399,0.037025,3.760000,1.000000,3.760000,1.000000,-0.200000,-3.604003,-0.440000,1.592000,6.000000,3.084096,-1.211332,-247.784383,-242.098061,517.568767,531.179031,5.523810,4.047619,NaN,NaN,NaN,3.428571,3.523810,NaN,3.285714,4.619048,5.527778,4.666667,NaN,NaN,NaN,2.027778,4.944444,NaN,4.416667,4.638889,4.857143,4.380952,NaN,NaN,NaN,2.238095,5.047619,NaN,4.428571,4.238095
20230710145754396.000000,0.274650,1.112012,0.680000,0.200000,0.680000,0.200000,0.000000,6.276114,-3.760000,0.440000,0.680000,7.168192,-1.147714,-204.906342,-198.517685,431.812685,445.422949,4.857143,5.000000,NaN,NaN,3.809524,4.857143,4.333333,NaN,4.047619,NaN,2.083333,4.777778,NaN,NaN,4.611111,2.250000,4.972222,NaN,3.388889,NaN,2.000000,5.000000,NaN,NaN,4.428571,3.000000,4.476190,NaN,2.523810,NaN
20230710145759984.000000,7.037069,6.828314,0.000000,0.000000,0.000000,0.000000,0.200000,-2.836669,-5.120000,3.080000,37.080000,0.225229,-1.630716,-152.047482,-146.628251,326.094964,339.705228,6.000000,6.000000,NaN,NaN,6.000000,5.428571,6.000000,NaN,NaN,5.523810,6.000000,5.750000,NaN,NaN,6.000000,6.000000,6.000000,NaN,NaN,5.027778,6.000000,6.000000,NaN,NaN,5.714286,6.000000,6.000000,NaN,NaN,6.000000
20230710145830472.000000,-2.339836,-0.228805,-0.200000,0.400000,-0.200000,0.400000,0.200000,1.000000,-6.480000,-0.632000,3.480000,1.042048,-1.147714,-242.586260,-235.938471,507.172520,520.782784,3.809524,4.809524,NaN,NaN,NaN,2.571429,5.095238,NaN,3.761905,5.476190,1.611111,4.777778,NaN,NaN,NaN,2.083333,4.833333,NaN,3.638889,4.333333,2.809524,4.714286,NaN,NaN,NaN,1.619048,4.571429,NaN,1.285714,5.000000
20230710145831572.000000,0.813836,-0.069178,1.560000,1.400000,1.560000,1.400000,-0.800000,2.167334,-0.200000,0.440000,3.480000,1.042048,-1.652286,-267.171403,-260.051714,556.342806,569.953070,4.285714,3.666667,NaN,NaN,5.047619,2.285714,2.904762,NaN,3.714286,NaN,2.611111,4.583333,NaN,NaN,4.944444,2.916667,2.611111,NaN,3.861111,NaN,3.380952,4.285714,NaN,NaN,5.238095,2.523810,2.571429,NaN,1.476190,NaN
20230710145902960.000000,0.260416,-0.054688,0.440000,0.920000,0.440000,0.920000,-0.600000,2.023112,-1.720000,1.448000,0.680000,0.633638,-2.471671,-260.107766,-252.997600,542.215531,555.825795,4.380952,5.428571,NaN,3.809524,NaN,3.904762,5.380952,NaN,5.142857,NaN,3.250000,5.666667,NaN,4.222222,NaN,2.027778,5.555556,NaN,5.472222,NaN,1.428571,5.809524,NaN,5.190476,NaN,1.047619,5.666667,NaN,4.142857,NaN
2023071014590651.000000,1.649401,-0.337650,2.360000,2.400000,2.360000,2.400000,-0.680000,-5.266560,-1.880000,0.232000,4.600000,7.168192,-0.622664,-259.908583,-254.638186,541.817165,555.427429,3.476190,5.142857,NaN,NaN,4.857143,3.571429,4.571429,NaN,NaN,3.000000,3.805556,4.194444,NaN,NaN,4.361111,3.583333,4.305556,NaN,NaN,3.111111,5.523810,4.476190,NaN,NaN,4.619048,2.380952,4.095238,NaN,NaN,3.333333
20230710145941708.000000,-1.000000,-1.992227,2.960000,1.400000,2.960000,1.400000,-0.200000,-5.138671,-2.400000,1.640000,6.000000,9.210240,-3.545527,-151.040069,-144.799158,324.080138,337.690403,3.047619,3.571429,NaN,NaN,NaN,3.380952,3.952381,NaN,3.428571,4.238095,2.222222,4.000000,NaN,NaN,NaN,2.638889,4.444444,NaN,3.250000,3.750000,2.571429,4.000000,NaN,NaN,NaN,2.428571,4.000000,NaN,3.142857,4.428571
20230710145949960.000000,1.143564,2.000989,1.400000,4.280000,1.400000,4.280000,0.600000,-2.836669,-7.160000,0.920000,5.720000,7.576602,-0.369284,-235.793773,-233.452617,493.587545,507.197810,4.761905,5.190476,NaN,NaN,5.095238,5.142857,5.476190,NaN,NaN,5.333333,4.583333,5.083333,NaN,NaN,5.472222,5.694444,5.583333,NaN,NaN,5.527778,3.952381,5.238095,NaN,NaN,4.476190,5.619048,5.095238,NaN,NaN,5.523810
20230710150009844.000000,1.215536,1.423243,3.080000,3.760000,3.080000,3.760000,-0.680000,-3.092447,0.040000,1.400000,6.000000,7.168192,-2.978430,-202.662676,-197.062124,427.325352,440.935616,5.047619,5.000000,NaN,NaN,5.523810,6.000000,4.380952,NaN,4.142857,NaN,4.972222,4.750000,NaN,NaN,5.472222,5.250000,4.222222,NaN,4.222222,NaN,4.142857,4.000000,NaN,NaN,5.714286,5.333333,5.095238,NaN,5.714286,NaN
20230710150017708.000000,0.887303,5.416831,0.400000,0.120000,0.400000,0.120000,-0.280000,6.771337,6.480000,1.880000,6.000000,3.900915,-1.211332,-237.525418,-230.928180,497.050836,510.661100,3.476190,4.285714,NaN,4.809524,4.857143,2.904762,3.571429,NaN,NaN,NaN,2.277778,5.083333,NaN,1.833333,4.305556,2.333333,5.166667,NaN,NaN,NaN,2.476190,5.428571,NaN,4.142857,5.333333,4.190476,5.190476,NaN,NaN,NaN
2023071015011442.000000,2.082084,1.175589,1.400000,0.920000,1.400000,0.920000,0.280000,-7.952229,-0.520000,-1.000000,6.000000,5.126144,-1.400000,-204.410067,-197.576930,430.820135,444.430399,5.095238,5.000000,NaN,NaN,5.000000,2.190476,2.857143,NaN,4.380952,NaN,3.277778,5.000000,NaN,NaN,4.694444,2.611111,5.000000,NaN,4.333333,NaN,2.000000,5.000000,NaN,NaN,5.000000,2.190476,5.000000,NaN,4.190476,NaN
20230710150127604.000000,5.116211,7.154949,2.400000,0.200000,2.400000,0.200000,0.400000,-2.836669,-5.120000,3.896000,37.080000,0.225229,-1.210239,-170.814597,-165.971256,363.629194,377.239458,6.000000,5.857143,NaN,NaN,NaN,6.000000,6.000000,NaN,6.000000,6.000000,5.833333,5.833333,NaN,NaN,NaN,6.000000,6.000000,NaN,6.000000,6.000000,6.000000,6.000000,NaN,NaN,NaN,6.000000,6.000000,NaN,6.000000,6.000000
20230710150128292.000000,-0.517216,0.689745,0.000000,0.000000,0.000000,0.000000,0.400000,0.232666,4.120000,-0.536000,27.560000,0.633638,-1.630716,-172.140789,-165.932548,366.281578,379.891842,1.000000,3.380952,NaN,NaN,4.142857,2.428571,1.000000,NaN,5.428571,NaN,1.000000,6.000000,NaN,NaN,4.750000,1.000000,1.000000,NaN,3.055556,NaN,1.000000,6.000000,NaN,NaN,5.666667,1.000000,2.428571,NaN,2.238095,NaN
20230710150204224.000000,2.265824,1.401341,1.160000,1.160000,1.160000,1.160000,1.200000,-0.918335,-1.400000,-0.760000,7.400000,5.126144,-0.390854,-232.417460,-227.516537,486.834921,500.445185,2.285714,5.000000,NaN,NaN,3.619048,3.761905,2.761905,NaN,3.428571,NaN,2.083333,4.750000,NaN,NaN,3.888889,2.500000,4.944444,NaN,4.500000,NaN,2.142857,3.857143,NaN,NaN,3.761905,2.571429,3.142857,NaN,3.000000,NaN
20230710150222724.000000,4.087607,1.000000,1.640000,0.280000,1.640000,0.280000,0.040000,-2.197225,0.440000,-1.240000,6.000000,9.210240,-2.094334,-193.190940,-186.020315,408.381881,421.992145,2.904762,3.238095,NaN,NaN,4.952381,4.523810,4.476190,NaN,NaN,5.000000,2.361111,4.416667,NaN,NaN,4.944444,4.055556,5.111111,NaN,NaN,5.861111,2.904762,4.666667,NaN,NaN,5.523810,2.238095,4.809524,NaN,NaN,4.476190
2023071015024681.000000,3.136005,-0.446671,0.920000,0.760000,0.920000,0.760000,-0.680000,-0.023112,0.600000,-2.136000,6.000000,7.168192,-1.400000,-247.981825,-241.099587,517.963649,531.573913,3.666667,3.523810,NaN,NaN,NaN,2.380952,2.333333,NaN,4.333333,4.428571,2.250000,3.777778,NaN,NaN,NaN,1.833333,4.111111,NaN,3.777778,4.611111,2.047619,3.095238,NaN,NaN,NaN,1.476190,3.857143,NaN,2.857143,4.428571
20230710150306944.000000,-1.031777,-0.015888,1.080000,0.120000,1.080000,0.120000,-0.400000,0.904777,-4.440000,0.088000,6.000000,2.267277,-1.147714,-268.178782,-261.542366,558.357564,571.967828,3.523810,2.619048,NaN,4.000000,NaN,2.380952,3.380952,NaN,3.095238,NaN,2.527778,3.000000,NaN,2.527778,NaN,2.972222,5.333333,NaN,1.944444,NaN,1.571429,4.142857,NaN,5.095238,NaN,3.952381,5.904762,NaN,2.571429,NaN
20230710150329832.000000,-0.440805,-1.401341,2.400000,2.400000,2.400000,2.400000,-1.400000,-1.557780,-4.440000,-0.824000,6.000000,3.900915,-2.200000,-270.296544,-263.349064,562.593088,576.203353,3.619048,3.571429,NaN,NaN,2.571429,4.238095,3.095238,NaN,NaN,2.857143,3.416667,3.805556,NaN,NaN,3.333333,2.361111,3.972222,NaN,NaN,3.361111,2.952381,3.761905,NaN,NaN,3.714286,3.190476,3.809524,NaN,NaN,3.380952
20230710150407272.000000,-0.533178,-1.466822,3.760000,1.800000,3.760000,1.800000,-1.600000,-1.557780,-5.120000,1.880000,6.000000,6.351373,-1.652286,-276.647850,-270.664903,575.295699,588.905963,2.047619,3.857143,NaN,NaN,NaN,3.000000,4.142857,NaN,3.857143,4.285714,4.083333,2.805556,NaN,NaN,NaN,3.972222,4.472222,NaN,2.777778,2.583333,4.761905,3.142857,NaN,NaN,NaN,2.095238,4.000000,NaN,3.380952,5.000000
20230710150447720.000000,-0.069178,1.855342,2.000000,0.440000,2.000000,0.440000,-0.400000,-8.208007,-1.720000,-1.368000,3.480000,8.801831,-1.652286,-212.038520,-205.081425,446.077040,459.687304,2.904762,2.476190,NaN,2.333333,NaN,2.285714,3.523810,NaN,4.190476,NaN,2.472222,3.666667,NaN,3.694444,NaN,1.916667,4.416667,NaN,3.888889,NaN,2.238095,3.428571,NaN,2.714286,NaN,2.285714,4.190476,NaN,3.428571,NaN
20230710150459436.000000,2.286138,-0.714851,0.800000,0.400000,0.800000,0.400000,0.040000,-1.557780,0.360000,-0.040000,8.800000,1.450458,-3.166005,-221.388269,-214.464200,464.776537,478.386802,4.476190,4.857143,NaN,NaN,NaN,2.571429,5.047619,NaN,2.619048,3.285714,2.305556,4.750000,NaN,NaN,NaN,1.194444,5.583333,NaN,1.833333,5.027778,2.142857,5.380952,NaN,NaN,NaN,1.095238,5.714286,NaN,1.571429,6.000000
20230710150504196.000000,1.969364,0.855852,1.880000,1.400000,1.880000,1.400000,-0.040000,-2.069336,-6.040000,-0.408000,6.000000,3.900915,-1.800000,-226.601010,-219.530128,475.202020,488.812284,4.095238,4.476190,NaN,NaN,4.095238,4.142857,4.952381,NaN,4.333333,NaN,3.777778,4.861111,NaN,NaN,4.500000,2.472222,4.666667,NaN,3.527778,NaN,2.809524,5.000000,NaN,NaN,3.904762,3.476190,4.857143,NaN,3.476190,NaN
20230710150538836.000000,0.920000,1.600000,-0.400000,0.400000,-0.400000,0.400000,-0.600000,-6.161783,-5.120000,-2.680000,4.600000,1.042048,-2.471671,-248.190753,-240.980866,518.381507,531.991771,4.809524,1.142857,NaN,3.809524,NaN,2.904762,3.714286,NaN,4.476190,NaN,2.750000,4.333333,NaN,1.944444,NaN,1.472222,5.694444,NaN,3.888889,NaN,1.857143,4.761905,NaN,2.904762,NaN,1.190476,4.476190,NaN,2.095238,NaN
20230710150618400.000000,0.195008,-0.185025,2.600000,1.560000,2.600000,1.560000,0.040000,-4.371337,-3.080000,-1.480000,6.000000,9.210240,-2.683002,-184.572906,-177.710667,391.145812,404.756076,2.619048,2.428571,NaN,2.904762,NaN,3.000000,1.523810,NaN,NaN,4.476190,2.305556,4.000000,NaN,3.027778,NaN,2.194444,3.611111,NaN,NaN,4.388889,2.666667,3.476190,NaN,3.666667,NaN,2.619048,3.952381,NaN,NaN,4.666667
20230710150625564.000000,1.590463,0.813324,0.800000,1.200000,0.800000,1.200000,0.200000,-3.604003,3.760000,0.440000,5.720000,3.084096,-1.147714,-240.639462,-234.038831,503.278924,516.889188,2.857143,4.000000,NaN,NaN,5.285714,4.142857,5.000000,NaN,3.095238,NaN,3.416667,4.388889,NaN,NaN,4.055556,2.638889,5.361111,NaN,4.277778,NaN,2.809524,4.238095,NaN,NaN,3.714286,3.047619,5.000000,NaN,3.428571,NaN
