"numID","posiSelf","posiOther","dEvSelf","dEvOther","aEvSelf","aEvOther","alphaPrec","genLR","repLR","wp0","wAttr","mem","lps","LL","LP","AIC","BIC","eaS1neg","eaS1pos","eaSneg","eaSneu","eaSpos","eaO1neg","eaO1pos","eaOneg","eaOneu","eaOpos","midS1neg","midS1pos","midSneg","midSneu","midSpos","midO1neg","midO1pos","midOneg","midOneu","midOpos","ltS1neg","ltS1pos","ltSneg","ltSneu","ltSpos","ltO1neg","ltO1pos","ltOneg","ltOneu","ltOpos"
20230710150618400.000000,-0.194350,-0.388701,2.750000,2.750000,1.539721,1.539721,0.437500,-2.996531,-7.750000,-1.175000,7.750000,8.887500,-4.000000,-179.863953,-173.951980,381.727907,395.338171,2.619048,2.428571,NaN,2.904762,NaN,3.000000,1.523810,NaN,NaN,4.476190,2.305556,4.000000,NaN,3.027778,NaN,2.194444,3.611111,NaN,NaN,4.388889,2.666667,3.476190,NaN,3.666667,NaN,2.619048,3.952381,NaN,NaN,4.666667
20230710150625564.000000,0.214279,0.517849,1.812500,1.812500,1.116434,1.116434,-0.750000,-0.798439,-5.562500,2.375000,6.000000,2.955000,-3.000000,-242.367800,-235.424946,506.735600,520.345864,2.857143,4.000000,NaN,NaN,5.285714,4.142857,5.000000,NaN,3.095238,NaN,3.416667,4.388889,NaN,NaN,4.055556,2.638889,5.361111,NaN,4.277778,NaN,2.809524,4.238095,NaN,NaN,3.714286,3.047619,5.000000,NaN,3.428571,NaN
20230710150649696.000000,0.426797,-0.311003,4.000000,4.000000,1.539721,1.539721,0.250000,-0.998265,0.000000,1.100000,6.000000,9.381875,-3.000000,-179.914424,-174.407126,381.828847,395.439111,3.857143,4.047619,NaN,NaN,NaN,3.666667,3.809524,NaN,3.476190,4.571429,3.611111,4.666667,NaN,NaN,NaN,2.416667,4.694444,NaN,3.944444,4.361111,3.000000,4.142857,NaN,NaN,NaN,3.142857,4.333333,NaN,4.047619,4.619048
20230710150823968.000000,-4.786253,-0.492938,3.687500,3.687500,1.539721,1.539721,-1.000000,-2.197225,-0.406250,1.250000,6.000000,7.898750,-3.000000,-245.427387,-239.399162,512.854775,526.465039,3.000000,3.523810,NaN,NaN,NaN,3.285714,4.142857,NaN,3.571429,3.714286,3.111111,3.944444,NaN,NaN,NaN,3.666667,4.027778,NaN,3.055556,3.750000,2.571429,4.619048,NaN,NaN,NaN,2.952381,4.190476,NaN,2.523810,4.571429
20230710150851848.000000,1.655567,0.279112,-5.562500,-5.562500,1.539721,1.539721,0.062500,-3.995663,-7.437500,-1.125000,4.250000,4.932500,-2.000000,-176.819936,-169.734381,375.639872,389.250136,3.095238,4.619048,NaN,3.095238,NaN,3.238095,2.000000,NaN,NaN,2.714286,3.277778,5.722222,NaN,3.083333,NaN,2.000000,4.222222,NaN,NaN,3.000000,1.761905,4.761905,NaN,3.380952,NaN,2.571429,4.761905,NaN,NaN,3.523810
20230710150957504.000000,0.031250,5.250000,-3.000000,-3.000000,0.693147,0.693147,-1.250000,-2.996531,-2.750000,-1.600000,4.250000,6.910000,-2.000000,-256.850395,-249.684122,535.700790,549.311054,2.142857,2.190476,NaN,3.571429,4.714286,3.857143,4.095238,NaN,NaN,NaN,2.083333,3.861111,NaN,3.833333,4.166667,3.055556,4.138889,NaN,NaN,NaN,2.000000,3.523810,NaN,3.000000,4.285714,1.952381,4.476190,NaN,NaN,NaN
20230710150958976.000000,-0.175377,1.576946,-1.617188,-1.617188,1.116434,1.116434,-1.000000,1.099480,4.000000,3.450000,20.000000,6.415625,-3.000000,-251.331671,-244.921018,524.663342,538.273606,3.000000,5.142857,NaN,4.000000,NaN,1.952381,3.523810,NaN,NaN,5.047619,2.111111,4.500000,NaN,3.166667,NaN,2.333333,5.333333,NaN,NaN,3.055556,1.666667,5.000000,NaN,2.952381,NaN,1.523810,5.809524,NaN,NaN,3.000000
20230710151037472.000000,2.125000,3.500000,-3.500000,-3.500000,0.269860,0.269860,-0.500000,-7.792368,0.125000,-1.000000,23.062500,1.966250,-3.000000,-227.427340,-221.160450,476.854681,490.464945,3.428571,4.857143,NaN,2.714286,NaN,4.523810,5.238095,NaN,NaN,5.666667,3.027778,5.250000,NaN,3.861111,NaN,2.583333,5.944444,NaN,NaN,3.500000,2.285714,5.714286,NaN,3.904762,NaN,1.857143,5.142857,NaN,NaN,4.952381
2023071015104553.000000,0.355942,7.474638,4.000000,4.000000,1.116434,1.116434,-0.750000,-0.798439,0.218750,3.125000,7.750000,8.887500,-4.000000,-210.881790,-206.177270,443.763581,457.373845,5.000000,4.857143,NaN,3.714286,5.190476,4.238095,4.333333,NaN,NaN,NaN,4.750000,4.638889,NaN,4.750000,5.861111,2.638889,4.916667,NaN,NaN,NaN,3.761905,4.904762,NaN,5.047619,5.190476,2.285714,4.333333,NaN,NaN,NaN
20230710151101464.000000,-0.400009,-0.600037,1.500000,1.500000,2.174651,2.174651,-0.750000,-2.996531,-6.500000,0.875000,4.250000,2.955000,-3.000000,-236.269964,-229.384673,494.539927,508.150191,3.761905,3.619048,NaN,NaN,NaN,2.904762,3.476190,NaN,2.952381,4.380952,3.138889,4.333333,NaN,NaN,NaN,2.833333,4.277778,NaN,3.305556,4.138889,2.857143,3.714286,NaN,NaN,NaN,2.571429,4.904762,NaN,4.142857,5.238095
20230710151104736.000000,0.771143,-0.612389,3.687500,3.687500,1.539721,1.539721,-1.000000,1.000000,-0.375000,-0.462500,2.937500,6.415625,-3.000000,-237.261625,-231.161539,496.523250,510.133514,3.523810,4.047619,NaN,NaN,4.571429,3.761905,3.190476,NaN,NaN,4.714286,2.888889,3.833333,NaN,NaN,3.305556,2.972222,3.333333,NaN,NaN,4.777778,3.476190,3.714286,NaN,NaN,3.571429,3.333333,3.476190,NaN,NaN,3.904762
20230710151219832.000000,0.284345,-0.133119,-4.625000,-4.625000,1.963008,1.963008,-1.000000,1.000000,0.875000,4.625000,16.500000,2.955000,-3.000000,-241.518737,-235.042614,505.037474,518.647738,3.380952,5.142857,NaN,NaN,4.333333,2.428571,5.047619,NaN,4.142857,NaN,3.305556,4.472222,NaN,NaN,4.750000,1.111111,3.805556,NaN,2.555556,NaN,1.952381,3.809524,NaN,NaN,4.857143,1.190476,5.285714,NaN,2.285714,NaN
20230710151248280.000000,-1.377995,0.229065,0.933594,0.933594,1.116434,1.116434,-0.750000,-0.198959,-6.875000,-1.875000,7.750000,8.887500,-3.000000,-242.572703,-235.676183,507.145406,520.755671,1.761905,1.952381,NaN,3.428571,NaN,3.095238,4.142857,NaN,5.047619,NaN,1.416667,2.638889,NaN,3.027778,NaN,2.416667,5.444444,NaN,4.222222,NaN,1.428571,3.857143,NaN,2.952381,NaN,2.000000,5.047619,NaN,2.142857,NaN
20230710151428952.000000,2.609649,-0.762406,3.000000,3.000000,1.539721,1.539721,-1.250000,-4.994796,-5.250000,9.106250,34.437500,7.898750,-3.000000,-265.664893,-260.858423,553.329786,566.940050,4.000000,4.857143,NaN,2.333333,NaN,2.142857,3.142857,NaN,NaN,2.857143,4.611111,5.000000,NaN,3.777778,NaN,4.166667,4.027778,NaN,NaN,3.305556,4.000000,4.571429,NaN,4.571429,NaN,3.095238,4.047619,NaN,NaN,4.666667
2023071015175097.000000,9.263675,0.642188,4.468750,4.468750,3.656155,3.656155,-0.500000,-1.997398,-3.375000,6.200000,12.125000,8.887500,-4.000000,-79.726579,-78.730745,181.453158,195.063422,5.761905,6.000000,NaN,6.000000,NaN,5.285714,5.285714,NaN,4.476190,NaN,5.722222,6.000000,NaN,6.000000,NaN,5.000000,5.000000,NaN,5.305556,NaN,6.000000,6.000000,NaN,6.000000,NaN,5.000000,5.285714,NaN,5.095238,NaN
20230710151832000.000000,-0.945901,0.405465,2.000000,2.000000,1.539721,1.539721,-0.750000,-6.193755,-5.250000,2.500000,12.125000,4.932500,-3.000000,-247.450275,-240.805258,516.900549,530.510814,2.761905,2.333333,NaN,4.380952,NaN,3.857143,4.714286,NaN,NaN,3.380952,2.388889,4.638889,NaN,2.805556,NaN,3.861111,4.138889,NaN,NaN,3.694444,1.476190,4.476190,NaN,2.904762,NaN,2.952381,4.476190,NaN,NaN,5.523810
20230710151856348.000000,-1.495137,-1.091438,-5.000000,-5.000000,0.587325,0.587325,-0.500000,-3.795837,6.500000,-0.725000,25.250000,2.955000,-3.000000,-225.824846,-219.705871,473.649692,487.259956,2.809524,4.857143,NaN,NaN,NaN,3.904762,4.428571,NaN,2.047619,4.714286,1.916667,5.666667,NaN,NaN,NaN,1.916667,6.000000,NaN,2.138889,3.777778,2.380952,5.285714,NaN,NaN,NaN,2.285714,5.714286,NaN,3.428571,4.857143
20230710151900368.000000,7.790460,2.809581,4.000000,4.000000,2.703759,2.703759,-0.875000,-1.397918,0.476563,-2.900000,9.937500,2.955000,-3.000000,-242.121745,-236.975072,506.243491,519.853755,4.142857,4.428571,NaN,4.380952,5.047619,3.904762,3.190476,NaN,NaN,NaN,3.666667,3.333333,NaN,4.638889,4.055556,3.138889,3.611111,NaN,NaN,NaN,3.142857,3.142857,NaN,3.619048,4.904762,3.095238,3.238095,NaN,NaN,NaN
20230710151928976.000000,-0.494178,-0.488355,4.000000,4.000000,3.232868,3.232868,-0.687500,-0.998265,0.250000,2.750000,7.750000,7.898750,-3.000000,-199.428222,-194.429748,420.856444,434.466709,3.714286,4.952381,NaN,3.190476,NaN,4.333333,4.714286,NaN,NaN,4.000000,3.916667,4.500000,NaN,3.222222,NaN,4.361111,4.944444,NaN,NaN,4.416667,3.952381,4.476190,NaN,2.619048,NaN,4.476190,4.809524,NaN,NaN,4.285714
20230710152128512.000000,-0.382800,-1.349811,-4.671875,-4.671875,1.116434,1.116434,0.062500,-6.993061,-6.500000,2.281250,6.000000,1.966250,-3.000000,-190.794666,-183.910650,403.589332,417.199597,2.714286,3.095238,NaN,NaN,4.523810,2.809524,2.619048,NaN,2.809524,NaN,1.750000,6.000000,NaN,NaN,3.833333,2.833333,5.166667,NaN,3.055556,NaN,2.190476,5.333333,NaN,NaN,4.000000,1.571429,5.904762,NaN,4.095238,NaN
2023071015265367.000000,4.661805,8.436342,-0.328125,-0.328125,0.269860,0.269860,-1.062500,-3.795837,2.125000,1.000000,14.750000,1.966250,-2.000000,-264.047576,-257.156597,550.095152,563.705416,2.714286,3.380952,NaN,5.714286,NaN,3.714286,4.000000,NaN,NaN,4.904762,2.388889,3.305556,NaN,3.694444,NaN,2.416667,4.222222,NaN,NaN,5.194444,2.047619,4.619048,NaN,2.761905,NaN,3.761905,3.047619,NaN,NaN,5.571429
20230710152929464.000000,2.096357,1.985773,4.000000,4.000000,1.645542,1.645542,-1.062500,-2.197225,5.000000,-4.468750,17.375000,1.966250,-3.000000,-267.705869,-262.687572,557.411738,571.022003,4.095238,2.238095,NaN,5.190476,4.857143,3.761905,2.904762,NaN,NaN,NaN,4.444444,3.388889,NaN,4.722222,5.194444,2.138889,2.777778,NaN,NaN,NaN,3.761905,3.095238,NaN,5.095238,4.047619,2.380952,3.952381,NaN,NaN,NaN
20230710154555336.000000,2.692626,0.846313,-0.718750,-0.718750,1.963008,1.963008,-0.500000,-2.197225,-4.625000,0.575000,6.000000,2.955000,-4.000000,-204.845792,-198.592283,431.691585,445.301849,5.095238,4.904762,NaN,NaN,5.666667,3.857143,4.809524,NaN,NaN,4.809524,2.305556,5.194444,NaN,NaN,5.083333,2.555556,5.222222,NaN,NaN,5.194444,2.476190,4.619048,NaN,NaN,5.047619,2.142857,4.619048,NaN,NaN,4.095238
20230710162135832.000000,-0.068806,-0.328357,-3.218750,-3.218750,1.539721,1.539721,-0.125000,-0.798439,-7.437500,-6.809375,20.875000,1.966250,-3.000000,-231.168255,-224.986099,484.336509,497.946773,2.238095,2.476190,NaN,NaN,4.523810,3.238095,2.047619,NaN,2.476190,NaN,1.555556,4.777778,NaN,NaN,5.000000,1.694444,4.666667,NaN,2.194444,NaN,1.000000,5.571429,NaN,NaN,4.809524,2.476190,5.285714,NaN,5.666667,NaN
20230710163209772.000000,0.237594,-0.552710,1.250000,1.250000,2.703759,2.703759,-0.500000,-2.197225,-2.750000,1.100000,4.250000,6.415625,-3.000000,-186.261066,-179.479682,394.522133,408.132397,4.428571,4.761905,NaN,NaN,NaN,3.476190,3.571429,NaN,3.380952,3.142857,3.194444,4.861111,NaN,NaN,NaN,3.138889,4.416667,NaN,3.833333,4.055556,4.000000,5.190476,NaN,NaN,NaN,3.190476,4.666667,NaN,3.761905,4.190476
