width,height,subject_nr,avatar_file,gender,other_ratee,block_nr,rater_name,rater_file,ratee_type,ratee_name,ratee_file,liking,trial_nr,positive_left,positive_correct,pos_word,neg_word,correct_word,left_word,right_word,response,choice,chose_positive,accuracy,comment,t_start_experiment,t_start_block,t_start_trial,t_response,likes_on_left,evaluation,t_ask_eval,t_eval_resp,rater_avatar
1366,768,3,male5,m,,6,George,,other,Mo,male9,like,14,0,1,gentle,harsh,gentle,harsh,gentle,65,gentle,true,true,,1682619207667,1682620518198,1682620609520,1682620612326,,,,,male8
1366,768,3,male5,m,,6,George,,other,Mo,male9,like,15,1,1,competent,incompetent,competent,competent,incompetent,29,competent,true,true,,1682619207667,1682620518198,1682620613363,1682620615443,,,,,male8
1366,768,3,male5,m,,6,George,,other,Mo,male9,like,16,1,1,thoughtful,inconsiderate,thoughtful,thoughtful,inconsiderate,37,thoughtful,true,true,,1682619207667,1682620518198,1682620617469,1682620620037,,,,,male8
1366,768,3,male5,m,,6,George,,other,Mo,male9,like,17,0,0,logical,irrational,irrational,irrational,logical,78,logical,true,false,,1682619207667,1682620518198,1682620621152,1682620623819,,,,,male8
1366,768,3,male5,m,,6,George,,other,Mo,male9,like,18,1,1,settled,restless,settled,settled,restless,66,restless,false,false,,1682619207667,1682620518198,1682620625004,1682620628921,,,,,male8
1366,768,3,male5,m,,6,George,,other,Mo,male9,like,-99,1,1,curious,closed-minded,curious,curious,closed-minded,26,curious,true,true,,1682619207667,1682620518198,1682620630436,1682620636729,0,50,1682620638077,1682620639297,male8
1366,768,3,male5,m,,7,Phil,,you,Mo,male9,neutral,0,1,1,considerate,self-absorbed,considerate,considerate,self-absorbed,32,considerate,true,true,,1682619207667,1682620639298,1682620645858,1682620660937,,,,,male12
1366,768,3,male5,m,,7,Phil,,you,Mo,male9,neutral,1,0,0,bold,timid,timid,timid,bold,81,bold,true,false,,1682619207667,1682620639298,1682620662443,1682620667008,,,,,male12
1366,768,3,male5,m,,7,Phil,,you,Mo,male9,neutral,2,0,1,neat,untidy,neat,untidy,neat,76,neat,true,true,,1682619207667,1682620639298,1682620668155,1682620672217,,,,,male12
1366,768,3,male5,m,,7,Phil,,you,Mo,male9,neutral,3,1,0,practical,impractical,impractical,practical,impractical,22,practical,true,false,,1682619207667,1682620639298,1682620674053,1682620677495,,,,,male12
1366,768,3,male5,m,,7,Phil,,you,Mo,male9,neutral,4,0,0,calm,angry,angry,angry,calm,79,calm,true,false,,1682619207667,1682620639298,1682620678929,1682620681363,,,,,male12
1366,768,3,male5,m,,7,Phil,,you,Mo,male9,neutral,5,1,1,laidback,aggressive,laidback,laidback,aggressive,73,aggressive,false,false,,1682619207667,1682620639298,1682620682731,1682620686043,,,,,male12
1366,768,3,male5,m,,7,Phil,,you,Mo,male9,neutral,6,0,0,open-minded,stubborn,stubborn,stubborn,open-minded,76,open-minded,true,false,,1682619207667,1682620639298,1682620687399,1682620689639,,,,,male12
1366,768,3,male5,m,,7,Phil,,you,Mo,male9,neutral,7,0,1,clever,silly,clever,silly,clever,77,clever,true,true,,1682619207667,1682620639298,1682620690812,1682620694466,,,,,male12
1366,768,3,male5,m,,7,Phil,,you,Mo,male9,neutral,8,0,1,cheerful,gloomy,cheerful,gloomy,cheerful,78,cheerful,true,true,,1682619207667,1682620639298,1682620696005,1682620698385,,,,,male12
1366,768,3,male5,m,,7,Phil,,you,Mo,male9,neutral,9,1,1,attentive,careless,attentive,attentive,careless,21,attentive,true,true,,1682619207667,1682620639298,1682620699385,1682620703344,,,,,male12
1366,768,3,male5,m,,7,Phil,,you,Mo,male9,neutral,10,1,0,reliable,unreliable,unreliable,reliable,unreliable,28,reliable,true,false,,1682619207667,1682620639298,1682620704311,1682620707513,,,,,male12
1366,768,3,male5,m,,7,Phil,,you,Mo,male9,neutral,11,1,0,humble,arrogant,arrogant,humble,arrogant,25,humble,true,false,,1682619207667,1682620639298,1682620709638,1682620713717,,,,,male12
1366,768,3,male5,m,,7,Phil,,you,Mo,male9,neutral,12,0,0,efficient,inefficient,inefficient,inefficient,efficient,80,efficient,true,false,,1682619207667,1682620639298,1682620725274,1682620729002,,,,,male12
1366,768,3,male5,m,,7,Phil,,you,Mo,male9,neutral,13,1,1,determined,indecisive,determined,determined,indecisive,34,determined,true,true,,1682619207667,1682620639298,1682620734943,1682620738344,,,,,male12
1366,768,3,male5,m,,7,Phil,,you,Mo,male9,neutral,14,1,0,tolerant,intolerant,intolerant,tolerant,intolerant,28,tolerant,true,false,,1682619207667,1682620639298,1682620743946,1682620749059,,,,,male12
1366,768,3,male5,m,,7,Phil,,you,Mo,male9,neutral,15,1,0,kind,cruel,cruel,kind,cruel,28,kind,true,false,,1682619207667,1682620639298,1682620750263,1682620755059,,,,,male12
1366,768,3,male5,m,,7,Phil,,you,Mo,male9,neutral,16,1,1,sincere,fake,sincere,sincere,fake,29,sincere,true,true,,1682619207667,1682620639298,1682620811172,1682620815405,,,,,male12
1366,768,3,male5,m,,7,Phil,,you,Mo,male9,neutral,17,0,1,charming,disagreeable,charming,disagreeable,charming,79,charming,true,true,,1682619207667,1682620639298,1682620817785,1682620821210,,,,,male12
1366,768,3,male5,m,,7,Phil,,you,Mo,male9,neutral,18,0,0,well-liked,unpopular,unpopular,unpopular,well-liked,79,well-liked,true,false,,1682619207667,1682620639298,1682620825268,1682620829396,,,,,male12
1366,768,3,male5,m,,7,Phil,,you,Mo,male9,neutral,-99,0,1,eager,passive,eager,passive,eager,26,passive,false,false,,1682619207667,1682620639298,1682620851189,1682620855585,1,50,1682620857223,1682620858746,male12
