width,height,subject_nr,avatar_file,gender,other_ratee,block_nr,rater_name,rater_file,ratee_type,ratee_name,ratee_file,liking,trial_nr,positive_left,positive_correct,pos_word,neg_word,correct_word,left_word,right_word,response,choice,chose_positive,accuracy,comment,t_start_experiment,t_start_block,t_start_trial,t_response,likes_on_left,evaluation,t_ask_eval,t_eval_resp,rater_avatar
640,280,7,female5,f,,6,Kevin,,other,Layla,female12,like,16,1,1,witty,dull,witty,witty,dull,0,witty,true,true,,1682619216404,1682619906106,1682620036276,1682620039423,,,,,male11
640,280,7,female5,f,,6,Kevin,,other,Layla,female12,like,17,0,1,outgoing,unsociable,outgoing,unsociable,outgoing,100,outgoing,true,true,,1682619216404,1682619906106,1682620040699,1682620046491,,,,,male11
640,280,7,female5,f,,6,Kevin,,other,Layla,female12,like,18,0,0,fair,bossy,bossy,bossy,fair,100,fair,true,false,,1682619216404,1682619906106,1682620047361,1682620049404,,,,,male11
640,280,7,female5,f,,6,Kevin,,other,Layla,female12,like,-99,0,1,curious,closed-minded,curious,closed-minded,curious,100,curious,true,true,,1682619216404,1682619906106,1682620050163,1682620053432,1,100,1682620056828,1682620060689,male11
640,280,7,female5,f,,7,Kate,,you,Layla,female12,neutral,0,0,1,practical,impractical,practical,impractical,practical,100,practical,true,true,,1682619216404,1682620060691,1682620067372,1682620069924,,,,,female13
640,280,7,female5,f,,7,Kate,,you,Layla,female12,neutral,1,1,0,calm,angry,angry,calm,angry,0,calm,true,false,,1682619216404,1682620060691,1682620074205,1682620076299,,,,,female13
640,280,7,female5,f,,7,Kate,,you,Layla,female12,neutral,2,0,0,determined,indecisive,indecisive,indecisive,determined,100,determined,true,false,,1682619216404,1682620060691,1682620077065,1682620078881,,,,,female13
640,280,7,female5,f,,7,Kate,,you,Layla,female12,neutral,3,0,0,considerate,self-absorbed,self-absorbed,self-absorbed,considerate,0,self-absorbed,false,true,,1682619216404,1682620060691,1682620079738,1682620081936,,,,,female13
640,280,7,female5,f,,7,Kate,,you,Layla,female12,neutral,4,1,0,charming,disagreeable,disagreeable,charming,disagreeable,0,charming,true,false,,1682619216404,1682620060691,1682620082804,1682620090984,,,,,female13
640,280,7,female5,f,,7,Kate,,you,Layla,female12,neutral,5,0,1,reliable,unreliable,reliable,unreliable,reliable,100,reliable,true,true,,1682619216404,1682620060691,1682620091704,1682620093393,,,,,female13
640,280,7,female5,f,,7,Kate,,you,Layla,female12,neutral,6,0,0,well-liked,unpopular,unpopular,unpopular,well-liked,100,well-liked,true,false,,1682619216404,1682620060691,1682620094261,1682620096114,,,,,female13
640,280,7,female5,f,,7,Kate,,you,Layla,female12,neutral,7,0,0,humble,arrogant,arrogant,arrogant,humble,52,humble,true,false,,1682619216404,1682620060691,1682620097460,1682620102032,,,,,female13
640,280,7,female5,f,,7,Kate,,you,Layla,female12,neutral,8,1,1,cheerful,gloomy,cheerful,cheerful,gloomy,0,cheerful,true,true,,1682619216404,1682620060691,1682620102885,1682620104673,,,,,female13
640,280,7,female5,f,,7,Kate,,you,Layla,female12,neutral,9,1,1,eager,passive,eager,eager,passive,0,eager,true,true,,1682619216404,1682620060691,1682620105423,1682620107504,,,,,female13
640,280,7,female5,f,,7,Kate,,you,Layla,female12,neutral,10,1,0,efficient,inefficient,inefficient,efficient,inefficient,0,efficient,true,false,,1682619216404,1682620060691,1682620108216,1682620109720,,,,,female13
640,280,7,female5,f,,7,Kate,,you,Layla,female12,neutral,11,1,1,kind,cruel,kind,kind,cruel,0,kind,true,true,,1682619216404,1682620060691,1682620110337,1682620112063,,,,,female13
640,280,7,female5,f,,7,Kate,,you,Layla,female12,neutral,12,0,0,open-minded,stubborn,stubborn,stubborn,open-minded,100,open-minded,true,false,,1682619216404,1682620060691,1682620112779,1682620114492,,,,,female13
640,280,7,female5,f,,7,Kate,,you,Layla,female12,neutral,13,0,0,tolerant,intolerant,intolerant,intolerant,tolerant,100,tolerant,true,false,,1682619216404,1682620060691,1682620115339,1682620116930,,,,,female13
640,280,7,female5,f,,7,Kate,,you,Layla,female12,neutral,14,1,1,neat,untidy,neat,neat,untidy,0,neat,true,true,,1682619216404,1682620060691,1682620117480,1682620119117,,,,,female13
640,280,7,female5,f,,7,Kate,,you,Layla,female12,neutral,15,1,1,attentive,careless,attentive,attentive,careless,0,attentive,true,true,,1682619216404,1682620060691,1682620119723,1682620121307,,,,,female13
640,280,7,female5,f,,7,Kate,,you,Layla,female12,neutral,16,0,0,clever,silly,silly,silly,clever,100,clever,true,false,,1682619216404,1682620060691,1682620122001,1682620123899,,,,,female13
640,280,7,female5,f,,7,Kate,,you,Layla,female12,neutral,17,0,1,laidback,aggressive,laidback,aggressive,laidback,100,laidback,true,true,,1682619216404,1682620060691,1682620124364,1682620126047,,,,,female13
640,280,7,female5,f,,7,Kate,,you,Layla,female12,neutral,18,1,1,bold,timid,bold,bold,timid,0,bold,true,true,,1682619216404,1682620060691,1682620126648,1682620128099,,,,,female13
640,280,7,female5,f,,7,Kate,,you,Layla,female12,neutral,-99,1,1,sincere,fake,sincere,sincere,fake,0,sincere,true,true,,1682619216404,1682620060691,1682620128786,1682620130337,0,62,1682620130799,1682620133656,female13
